6,156341760759724; 2,0701027192674592e-44
6,230675290420858; 1,6535223569429243e-44
6,421886694115798; 1,30668498994705e-44
6,803922656781272; 7,838817964993222e-45
6,9783299387098765; 5,905277313996237e-45
7,190398243115274; 4,622484653625043e-45
7,412945034393297; 3,618313375647917e-45
7,665061204395749; 2,8186816470924624e-45
7,908992795396681; 2,2224408502549115e-45
8,153780484387598; 1,7817794456538157e-45
8,413264993798741; 1,4324724124076597e-45
8,732611602989355; 1,1310402379135947e-45
9,1481198032245; 8,74872142242114e-46
9,532414555145431; 6,812389115988353e-46
10,054700363796536; 5,348113331435961e-46
10,525091639635573; 4,2667105823707054e-46
11,059547753600595; 3,385807018844427e-46
11,66550596160645; 2,6904504158284148e-46
12,30466492592081; 2,1657787498593167e-46
13,078124346759116; 1,733164822487804e-46
14,00653115870875; 1,3713258622737925e-46
15,058109487214702; 1,0995023489148119e-46
16,312471586444026; 8,818988354453053e-47
17,73878276677353; 7,23761165025805e-47
19,28980610812364; 6,122091644641988e-47
20,976446049386073; 5,337432790651376e-47
22,81056047927302; 4,804948023040115e-47
24,80504410296904; 4,4747037667232075e-47
26,973919098100513; 4,34649896997864e-47
29,109760938611892; 4,292777328908212e-47
33,90219482744941; 4,280392462406151e-47
36,866496053284706; 4,316875073768304e-47
40,089986449680005; 4,397758586279416e-47
43,59532870204323; 4,562991704520919e-47
47,40716704967514; 4,813142545495025e-47
51,55230054660588; 5,11434857239171e-47
56,05987147181351; 5,444369142404369e-47
60,96157021343945; 5,80631298214664e-47
66,29185806743503; 6,22644616587966e-47
72,08820951701998; 6,658655930275385e-47
78,39137569629516; 7,166673966725288e-47
85,24567089028359; 7,692283154692889e-47
92,69928408563409; 8,226244229980604e-47
100,80461776233801; 8,870095819763062e-47
109,61865630832682; 9,564340378447972e-47
119,20336664708333; 1,0275204113736521e-46
129,62613389487078; 1,1059144457349939e-46
140,9602351104576; 1,1957536124130876e-46
153,2853544680294; 1,2869828948113736e-46
166,6881434751967; 1,3915311907891625e-46
181,26283017470413; 1,503194909901639e-46
197,11188161281962; 1,6253072293320925e-46
214,34672423187322; 1,757339365852412e-46
233,08852725165528; 1,9018384691520043e-46
253,46905454721556; 2,0601053850069765e-46
275,6315910121785; 2,2294997470867077e-46
299,7319499203518; 2,417247147775673e-46
325,93956836786066; 2,623206652125608e-46
354,4386984973001; 2,8441083279612466e-46
385,4297028787729; 3,0836122554904694e-46
419,13046315497235; 3,352485055359001e-46
455,7779118537589; 3,63813071677913e-46
495,62969813760276; 3,95173275782433e-46
538,9659992009233; 4,292366878749013e-46
586,0914900503033; 4,662363208974941e-46
637,3374855160918; 5,068893779661749e-46
693,064269554761; 5,515921761893372e-46
753,6636282181242; 5,9968776036453164e-46
819,5616040974214; 6,519769957860866e-46
891,2214916073162; 7,081765478390282e-46
959,5374820601797; 7,506438027869523e-46
