6,141113823573945; 8,348615467784895e-44
6,280728935858776; 6,760968062108153e-44
6,428414912818235; 5,269906534806605e-44
6,587098658445279; 4,320564921944163e-44
6,816897012342552; 3,368134764324052e-44
7,027883734534489; 2,6564532070897706e-44
7,245400612141817; 2,1004332481281486e-44
7,469649757076157; 1,6482898617129093e-44
7,700839536724264; 1,3032877141800698e-44
7,939184767558431; 1,0383147556289777e-44
8,216152167846595; 8,159785866720743e-45
8,535240604151355; 6,389480126964364e-45
8,866721390074696; 5,0133438010819487e-45
9,211075803881815; 3,933593276513929e-45
9,568803815109192; 3,098859051988397e-45
9,940424810472338; 2,4659837358524976e-45
10,365898885431601; 1,9708042770592034e-45
10,850849030688396; 1,5855602805309237e-45
11,358486706084525; 1,2799137098757406e-45
11,88987330737141; 1,0366622778375747e-45
12,493631991947975; 8,257971214812566e-46
13,228471029588407; 6,5934793601506646e-46
14,060000014954587; 5,289741289789448e-46
14,943798113807691; 4,238451436207477e-46
15,943783620357129; 3,3802042870634022e-46
17,20624014469722; 2,713325647959734e-46
18,63954460606216; 2,164003938693511e-46
20,192245383048174; 1,7636106528135417e-46
21,957791774542393; 1,5165893928707088e-46
23,87771198635157; 1,3125566337043625e-46
25,965503979511155; 1,1676230847785328e-46
28,23584593429152; 1,072533771548279e-46
30,704699444853897; 9,897109531217623e-47
33,3894217369219; 9,301696538859616e-47
36,3088876974134; 8,83063575430978e-47
39,48362257395937; 8,491633635065352e-47
42,9359462772508; 8,454884244141106e-47
46,69013030072892; 8,487982173926517e-47
50,772568360839465; 8,607504647052042e-47
55,21196195753322; 8,760751280475777e-47
60,03952215959353; 8,965868246818341e-47
65,28918903343707; 9,260225217332036e-47
70,99787025807892; 9,732161697036172e-47
77,20570060383932; 1,0228149863999345e-46
83,9563240990513; 1,0798761434300863e-46
91,29720086853833; 1,1432580536530889e-46
99,27994080108162; 1,2125795258010025e-46
107,9606663917216; 1,3027037556943343e-46
117,40040730984838; 1,405951038462564e-46
127,66552946708346; 1,5104474874896632e-46
138,82820160150763; 1,6152954433392567e-46
150,9669026585455; 1,7195278231632191e-46
164,16697353563666; 1,8304861484162473e-46
178,52121706972636; 1,943256942142165e-46
194,13055048577232; 2,0648657865197095e-46
211,10471489329692; 2,2203686259820173e-46
229,56304681908566; 2,4029408039479514e-46
249,6353172002744; 2,602908380685676e-46
271,4626437363552; 2,8221007279124176e-46
295,19848301436656; 3,068171265112349e-46
321,00970938239266; 3,335697701699262e-46
349,077788156361; 3,646537550280754e-46
379,60005140835426; 3,979046875993118e-46
412,79108530583716; 4,3538241029623126e-46
448,8842387554556; 4,772636321984738e-46
488,1332639579059; 5,222159904347528e-46
530,814100407759; 5,661920863865256e-46
577,2268148806103; 6,099478259233706e-46
627,6977110466079; 6,57687215421905e-46
682,5816235419418; 7,098129712638441e-46
742,264412626729; 7,667720655121363e-46
807,165676967935; 8,305811912295598e-46
877,7417036194886; 9,05487872561726e-46
947,2428187127077; 9,844830924280043e-46
