6,127090700418876; 1,0249988391188894e-43
6,197527999971733; 6,882983078252847e-44
6,340841158722753; 5,321084089624567e-44
6,512233737884812; 4,102968376449741e-44
6,713790963704176; 3,116024232869048e-44
6,916314042104496; 2,343972669534163e-44
7,068164724958533; 1,9095922739886483e-44
7,300823717335711; 1,4834525285437846e-44
7,526788237942792; 1,1582714435416636e-44
7,789368720929038; 9,015770991291619e-45
8,09188228618277; 6,932866026366117e-45
8,406144487358262; 5,450671078733319e-45
8,732611602989355; 4,337488735092131e-45
9,071757631973504; 3,514823894823143e-45
9,460050663741347; 2,785545006584559e-45
9,902622310852967; 2,185291647972756e-45
10,365898885431601; 1,7404944925954428e-45
10,850849030688396; 1,4026239519525863e-45
11,401846856144257; 1,1240408386262807e-45
12,02655980488639; 8,944787484032413e-46
12,589201018039256; 7,419824235057248e-46
13,976068870408286; 5,7914820155602114e-46
14,886968256605412; 4,688120041209389e-46
16,004647788990457; 3,7470785015671056e-46
17,337857885189432; 3,0588172683920856e-46
18,85382561660053; 2,561427507346774e-46
20,502344795710535; 2,2127709806511056e-46
22,295005303968132; 1,9380195671242054e-46
24,244410405582602; 1,71614382362276e-46
26,364265354523383; 1,5308469087024643e-46
28,669473749036683; 1,3844495473655348e-46
31,176242311097838; 1,2601064718873172e-46
33,90219482744941; 1,1574854629583183e-46
36,866496053284706; 1,0799080529597558e-46
40,089986449680005; 1,0365503867671545e-46
43,59532870204323; 1,037752414105404e-46
47,40716704967514; 1,0669249017623803e-46
51,55230054660588; 1,1059979605060598e-46
56,05987147181351; 1,1496569235431322e-46
60,80691801392318; 1,196435604789373e-46
66,29185806743503; 1,2536442696202443e-46
72,08820951701998; 1,3175347743887986e-46
78,39137569629516; 1,3872204815354223e-46
85,10658480418785; 1,4893311393837259e-46
92,69928408563409; 1,5562664567741694e-46
100,80461776233801; 1,652143392926481e-46
109,61865630832682; 1,760365290354954e-46
119,12769345409735; 1,8946940805207357e-46
129,62613389487078; 2,01508462802648e-46
140,9602351104576; 2,1608921177135478e-46
153,2853544680294; 2,321499099645643e-46
166,6881434751967; 2,5009062520616625e-46
181,26283017470413; 2,6941781207478893e-46
197,11188161281962; 2,910373022382464e-46
214,34672423187322; 3,1496815476300046e-46
233,08852725165528; 3,4086674715530975e-46
253,46905454721556; 3,692329463172467e-46
275,6315910121785; 4,006931280711596e-46
299,7319499203518; 4,3443571690419665e-46
325,93956836786066; 4,71451445729366e-46
354,4386984973001; 5,125592309217638e-46
385,4297028787729; 5,56231407863931e-46
419,13046315497235; 6,0362463580627846e-46
455,7779118537589; 6,568585591629808e-46
495,62969813760276; 7,121729799267963e-46
538,9659992009233; 7,74270262995603e-46
586,0914900503033; 8,41011332434427e-46
637,3374855160918; 9,118333595823792e-46
693,064269554761; 9,913398500524328e-46
753,6636282181242; 1,0767920299073434e-45
819,5616040974214; 1,1674692793494706e-45
891,2214916073162; 1,2681035823372678e-45
954,4886759393866; 1,3586528984746154e-45
